Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"TSL Prasad, GM Kumar, G Nikhil, BB Reddy, K Shiva…","DEEP LEARNING BASED CROWD COUNTING USING IMAGE AND VIDEO",,"ijarst.in","","https://ijarst.in/public/uploads/paper/329011708927188.pdf","",11,"2024-04-16 13:57:50","PDF","","","",,,,,0,0.00,0,6,,"… can be divided into three categories: the direct counting method based on target detection, the indirect method based on feature regression and crowd counting based on deep learning. …","https://ijarst.in/public/uploads/paper/329011708927188.pdf","https://scholar.google.com/scholar?q=related:9d8VGs3qniYJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024"
7,"A Bakhtiarnia, Q Zhang, A Iosifidis","Efficient high-resolution deep learning: A survey",2024,"ACM Computing Surveys","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3645107","https://scholar.google.com/scholar?cites=4597372339102381761&as_sdt=2005&sciodt=0,5&hl=en",12,"2024-04-16 13:57:50","","10.1145/3645107","","",,,,,7,7.00,2,3,1,"… deep learning at the time of this writing. Using high-resolution images and videos directly as inputs to deep learning … Multi-source multi-scale counting in extremely dense crowd images. …","https://dl.acm.org/doi/pdf/10.1145/3645107","https://scholar.google.com/scholar?q=related:wXZn1MglzT8J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024"
0,"VP Manikandan, U Rahamathunnisa","A survey on abnormal detection in video surveillances",2024,"AIP Conference Proceedings","pubs.aip.org","https://pubs.aip.org/aip/acp/article/2802/1/120002/3126750","",13,"2024-04-16 13:57:50","","","","",,,,,0,0.00,0,2,1,"… been introduced by using Deep Learning where the input … , even though it is a dense crowd we can easily evaluate how … any unusual activity is detected means tracking is done and an …","https://scholar.archive.org/work/hal7ztthh5bbzersfcxmthjtzi/access/wayback/https://watermark.silverchair.com/120002_1_5.0184264.pdf?token=AQECAHi208BE49Ooan9kkhW_Ercy7Dm3ZL_9Cf3qfKAc485ysgAABYgwggWEBgkqhkiG9w0BBwagggV1MIIFcQIBADCCBWoGCSqGSIb3DQEHATAeBglghkgBZQMEAS4wEQQMGh-QiqxkqBrBVzIlAgEQgIIFO5wkKcDJiEFI0j2O4ds4EvQqvRK4d8Lih4jZP1-392iFZlFs0QQvFzbSeXdlWCw3l1_jV3a4rLnF8ERXH7VhdaXaZdlDXWORNRm9wli6MgDA_iEw1PDdrF05XRpejEpDKeVJmJRbz-1mwrcOC6dGybV7erhA20T4aNKrg7fts0A2a7wVZ3F2L2Xay2fs__dhVghW0ZR5FEcLuAvi3MpuYldW_u1KyS4kEPS7Tfn6WpSgRyePcouGu6mHWRC81OcdzAhd5-uWRyZKLbjherk-AWRriA5HGq376qMyxwevKTpfnSSHCVIesE1RrHXpAxkJTi6zpZcz4Rg6-LxCs-1BrTba1QpS0D_LZEnTuJlc8qObLiJz2fNlOvS9ZhVixxAFn3Yx-KanZbzyHlOlb5M141-Y_ddJcE0_S3z9HJ_WvhkUAUErNqOSU8yuFvX7S8g4IMOTBzS_rMAhFVBtiO0ukG64UNigItOBCKcDJIg1FjcPjIctKDPjODzKM7onJV7m7GJsgK8O1lclhHdSFFhVwCoiJvhpIP1gpuqxMjFZ5cVHfm6vWTcmlFk9zu8UF5QyBegXv6NLs37wjh_CTW6cakHUhnQFjLH3NbU1LDNv15f0Y_qzh3piSeZ7QmTH56b_7IhJsWC3Vh9TWx1hOct3NYch-bUBj2aNNWUo8DosB190LXA4MBu8QDQi5wOkjf3LgibloD9mqWDlYwxvUvt_CVveVyUkIeYIBvwr7E67_A7RV3GivXwJhhDD3pcw-1OrMuCz_D8R-3kDUvM72wtECD0sNSpsysPVXOREnJX0kBViTrx0qV7F3WxtWu206fNiJTdwjT9vhKpfZbRV8innUjiP-LmUMU8b_1fzsdBhK39KHOcnutMvKakoPtj9Agah3_gIhJ44IfB5kM9mebnKIlcCLVhbk-Nr9iE_BOszJmeXxjwuTly97KQY4I-L9HTfc55KhbjzRzQDx0HzAn-Aqn6v-kcewRvoIfC9EaXkFW9q28qAt4yNP0_8KlC2-N8F-OEb3DCu_xqX4XJ35wnGutz_KAQ2Jf1IoJWLAKd85uL0WhLqaVeZRHX1Q27l-jAqksT2Yu2UIJwSu5gia93O9jGdNOICMOpUJN9XsqxM30XMRuU6hKj6VMu_SocgFzQbzjovGObwd8dHVooB_OlruerFau3WwJU2Ww1yAP40qkZRdPZs3gLSPi5SAB_L9F-pEPWgfkVM9ktruHWwhGUmoOSkWJ-Z78h1hNQJScrho1q5CG2yYRcbzBDK4aA4_r3GuhQ8b3sp69badHsITk088t5toGqDMuBAdH1E4fIlfvlSkUK45YT7NXgPWQh0yg7sbLedWbs5kLF4PCi1I2cL62NKwQNiFytvbkxmwFqnpXsI1JAsUWvse10Eg11qoo6Y45mw6GGbOdA5dKIjrCwpK6BhiINnaTQmOLN38U-jhttPTIfGliTKXoi8Nl_mEBBIVP_r3vga-avQss9HkIZvS_qi8FB4n5F-lsyVehr_nx0SQLYoLC4zg_ywZ7vC-b-YQKv_xQ54gaKD-ImXmhMYC9ioiIhU8RlQvJ1zE4PF8XuygvFljXF1H0sjgoMizHgJ-QeZH3lqNSeYGiyFzeR5gqGek61jsgBbXuoOruP3hQLITom1s1-ZOLJS1UjR6mcrgAjlCLdC_nTLwSWAN6EJtJ7VgCD-R49VGK2S2PU5fGE6OLxAAxSJKqBIn88xxbSsPwPxGjnybXP42nXgndfMvE9-OHJUQpbZjDec1GMYX2mAY6rLilLvZH1-Vzo","https://scholar.google.com/scholar?q=related:V3-A465AN88J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024"
0,"C Wen, H He, Y Qian, Y Xie, W Wang","Fourier feature decorrelation based sample attention for dense crowd localization",2024,"Neural Networks","Elsevier","https://www.sciencedirect.com/science/article/pii/S0893608024000479","",14,"2024-04-16 13:57:50","","","","",,,,,0,0.00,0,5,1,"… However, especially for deep learning tasks, it requires enormous storage and computational cost to learn all the sample weights, which is infeasible in practice. In fact, during the SGD …","","https://scholar.google.com/scholar?q=related:dfik03VfuAkJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024"
2,"M Torres","A framework for the unsupervised and semi-supervised analysis of visual frames",2024,"Political Analysis","cambridge.org","https://www.cambridge.org/core/journals/political-analysis/article/framework-for-the-unsupervised-and-semisupervised-analysis-of-visual-frames/2D96F6C3C8C6DEAA3F4B5B2115E870AF","https://scholar.google.com/scholar?cites=7373277455390536546&as_sdt=2005&sciodt=0,5&hl=en",15,"2024-04-16 13:57:50","","","","",,,,,2,2.00,2,1,1,"… with respect to other deep learning techniques. I illustrate the … words necessary for testing and tracking the role of features on … of whether a picture shows a dense crowd or not might be …","","https://scholar.google.com/scholar?q=related:YvPyxsckU2YJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024"
0,"J Wu, Z Xie, Y Qin, L Jia, L Guan","The Dual-Attention Mechanism-Based Subway Station Crowded Crowds Counting Method",2024,"","researchsquare.com","https://www.researchsquare.com/article/rs-3842838/latest","",16,"2024-04-16 13:57:50","","","","",,,,,0,0.00,0,5,1,"… To address the challenging task of dense crowd counting in subway station scenarios, this paper introduces a deep learning-based model with a dual attention mechanism, which plays …","https://www.researchsquare.com/article/rs-3842838/latest.pdf","https://scholar.google.com/scholar?q=related:nrQVXwiUGIwJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024"
0,"R Yi, M Du, W Song, J Zhang","Fast Trajectory Extraction and Pedestrian Dynamics Analysis Using Deep Neural Network",2024,"Physica A: Statistical Mechanics and its …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0378437124001195","",17,"2024-04-16 13:57:50","","","","",,,,,0,0.00,0,4,1,"… To address this issue, we develop a deep learning-based method … advanced deep learning techniques to automatically track and … in the proposed trajectory tracking method to obtain …","","https://scholar.google.com/scholar?q=related:I6Xv8mxgPRAJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024"
0,"Q Liu, J Fang, Y Zhong, C Wang, Y Qi","Double multi-scale feature fusion network for crowd counting",2024,"Multimedia Tools and Applications","Springer","https://link.springer.com/article/10.1007/s11042-024-18769-w","",18,"2024-04-16 13:57:50","","10.1007/s11042-024-18769-w","","",,,,,0,0.00,0,5,1,"… With the development of deep learning, density maps are widely used for crowd counting, … To extract features of people with large scale variations in dense crowd images, we replace …","","https://scholar.google.com/scholar?q=related:QC4Akdb6VEIJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024"
0,"Y Hu, Y Lin, H Yang, B Liu, G Wan, J Hong, C Xie…","CLDE-Net: crowd localization and density estimation based on CNN and transformer network",2024,"Multimedia …","Springer","https://link.springer.com/article/10.1007/s00530-024-01318-8","",19,"2024-04-16 13:57:50","","10.1007/s00530-024-01318-8","","",,,,,0,0.00,0,8,1,"… of deep learning technology has … , deep learning framework has a stronger ability in semantic abstraction and is more suitable for highly congested scenarios. Gradually, deep learning-…","","https://scholar.google.com/scholar?q=related:esVnhpUEszIJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024"
1,"M Liu, Y Wang, H Yi, X Huang","Vehicle object counting network based on feature pyramid split attention mechanism",2024,"The Visual Computer","Springer","https://link.springer.com/article/10.1007/s00371-023-02808-y","https://scholar.google.com/scholar?cites=6482091555250953477&as_sdt=2005&sciodt=0,5&hl=en",20,"2024-04-16 13:57:50","","10.1007/s00371-023-02808-y","","",,,,,1,1.00,0,4,1,"… deep learning-driven density estimation methods are biased towards crowd counts as the target object, using dense crowd … a low error rate by tracking vehicles moving throughout the …","","https://scholar.google.com/scholar?q=related:Bd1KCO0D9VkJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024"
0,"R Wang, Y Hao, Y Miao, L Hu…","RT3C: Real-Time Crowd Counting in Multi-Scene Video Streams via Cloud-Edge-Device Collaboration",2024,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10472084/","",21,"2024-04-16 13:57:50","","","","",,,,,0,0.00,0,5,1,"… deployment of video analysis systems based on deep learning, which breaks the limitation of … of crowd tracking, in [30], a head detector, the Headhunter framework is proposed to track …","https://ieeexplore.ieee.org/iel7/4629386/4629387/10472084.pdf","https://scholar.google.com/scholar?q=related:TlxeKFQyEzAJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024"
0,"K Anjum, T Chowdhury, S Mandava…","Leveraging On-Board UAV Motion Estimation for Lightweight Macroscopic Crowd Identification",2024,"2024 IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10494446/","",22,"2024-04-16 13:57:50","","","","",,,,,0,0.00,0,4,1,"… on a variety of light and dense crowd datasets. Finally, in Sect… [7] suggest a technique for real-time detection and tracking of … 19]; and (f) deep-learning approach. The first column is taken …","https://ieeexplore.ieee.org/iel7/10494413/10494416/10494446.pdf","https://scholar.google.com/scholar?q=related:CdPCrue4hYQJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024"
0,"MA Khan, H Menouar, R Hamila","Curriculum for Crowd Counting--Is it Worthy?",2024,"arXiv preprint arXiv:2401.07586","arxiv.org","https://arxiv.org/abs/2401.07586","",23,"2024-04-16 13:57:50","","","","",,,,,0,0.00,0,3,1,"… can potentially improve the performance of deep learning models by carefully choosing the … Crowdnet: A deep convolutional network for dense crowd counting. Proceedings of the 24th …","https://arxiv.org/html/2401.07586v1","https://scholar.google.com/scholar?q=related:fc5yzQKWtGMJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024"
0,"J Wan, Q Wu, W Lin, AB Chan","Robust Unsupervised Crowd Counting and Localization with Adaptive Resolution SAM",2024,"arXiv preprint arXiv:2402.17514","arxiv.org","https://arxiv.org/abs/2402.17514","",24,"2024-04-16 13:57:50","","","","",,,,,0,0.00,0,4,1,"… However, our initial investigation reveals that SEEM’s performance in dense crowd scenes is limited, … Recent crowd counting research has predominantly focused on deep learning, with …","https://arxiv.org/html/2402.17514v1","https://scholar.google.com/scholar?q=related:fX7ZyqpNBOAJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024"
0,"Z Xu, H Lin, Y Chen, Y Li","Label Noise Robust Crowd Counting with Loss Filtering Factor",2024,"Applied Artificial Intelligence","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/08839514.2024.2329859","",25,"2024-04-16 13:57:50","","10.1080/08839514.2024.2329859","","",,,,,0,0.00,0,4,1,"… certain conditions, existing deep learning models predict more … tasks because of the dense crowd, variety of scenarios, and … The statistics of the multi-scene datasets for dense crowd …","https://www.tandfonline.com/doi/pdf/10.1080/08839514.2024.2329859","https://scholar.google.com/scholar?q=related:E4CUF2ABObgJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024"
0,"L Li, T Zhang, Z Jiang, CY Yang, JN Hwang…","Tree Counting by Bridging 3D Point Clouds with Imagery",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2403.01932","",26,"2024-04-16 13:57:50","","","","",,,,,0,0.00,0,6,1,"… We compare a deep learning approach to counting trees in forests using 3D airborne LiDAR … crowd counting and people localization in dense crowd. CoRR, abs/2102.07925, 2021. 2 …","https://arxiv.org/pdf/2403.01932","https://scholar.google.com/scholar?q=related:a5pD4bKDHosJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024"
0,"J Su, H Zhang, X Luan, Q Tian","Fusion attention Mechanic Crowd counting Network Based on Transformer",2024,"… of the 2024 8th International Conference …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3640824.3640831","",27,"2024-04-16 13:57:50","","10.1145/3640824.3640831","","",,,,,0,0.00,0,4,1,"… ], image segmentation [7], and target tracking [8]. Researchers have proposed a variety of crowd counting methods that are based on deep learning.Zhang et al [9] introduced a network (…","","https://scholar.google.com/scholar?q=related:CPn39NK65OsJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024"
0,"L Yan, L Zhang, X Zheng, F Li","Deep feature network with multi-scale fusion for highly congested crowd counting",2024,"International Journal of Machine Learning …","Springer","https://link.springer.com/article/10.1007/s13042-023-01941-3","",28,"2024-04-16 13:57:50","","10.1007/s13042-023-01941-3","","",,,,,0,0.00,0,4,1,"… Recently, the deep learning technology has received a lot of interests, and a large number of methods based on convolutional neural network (CNN) have been applied to many …","","https://scholar.google.com/scholar?q=related:umwhmGM9RioJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024"
0,"MA Khan, H Menouar, R Hamila","Multimodal Crowd Counting with Pix2Pix GANs",2024,"arXiv preprint arXiv:2401.07591","arxiv.org","https://arxiv.org/abs/2401.07591","",29,"2024-04-16 13:57:50","","","","",,,,,0,0.00,0,3,1,"… Generative Adversarial Networks (GANs) are powerful deep learning models capable to … In highly dense crowd images, simple CNN architectures such as multi-column or scale-…","https://arxiv.org/pdf/2401.07591","https://scholar.google.com/scholar?q=related:hFuTVvZaENIJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024"
0,"H Duan","Attention Mechanism for Adaptive Feature Modelling",2024,"","etheses.dur.ac.uk","http://etheses.dur.ac.uk/15371/","",30,"2024-04-16 13:57:50","","","","",,,,,0,0.00,0,1,1,"… review will be provided from the deep learning paradigm and related models to the attention … But modelling the dense crowd heads is challenging and most of the existing works become …","http://etheses.dur.ac.uk/15371/1/HaoranDuanThesis.pdf","https://scholar.google.com/scholar?q=related:g7QaGISuJDcJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024"
0,"CL Wan, FK Huang, HH Shuai","Density-Based Flow Mask Integration via Deformable Convolution for Video People Flux Estimation",2024,"Proceedings of the IEEE …","openaccess.thecvf.com","https://openaccess.thecvf.com/content/WACV2024/html/Wan_Density-Based_Flow_Mask_Integration_via_Deformable_Convolution_for_Video_People_WACV_2024_paper.html","",31,"2024-04-16 13:57:50","","","","",,,,,0,0.00,0,3,1,"… By leveraging object tracking algorithms, such as Kalman filters or deep learning-based track… Tracking pedestrian heads in dense crowd. In Proceedings of the IEEE/CVF Conference on …","https://openaccess.thecvf.com/content/WACV2024/papers/Wan_Density-Based_Flow_Mask_Integration_via_Deformable_Convolution_for_Video_People_WACV_2024_paper.pdf","https://scholar.google.com/scholar?q=related:dBSW3ys2M5UJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024"
0,"D Chaudhary, S Kumar, VS Dhaka","NNDcn-Neural Network Based Deep Crowd Network for Crowd Count",2024,"International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-981-99-7137-4_27","",32,"2024-04-16 13:57:50","","10.1007/978-981-99-7137-4_27","","",,,,,0,0.00,0,3,1,"… Deep learning based convolutional neural network approach finds its application in multiple … The value of \(\beta\) is kept 0.3 for Part A dataset having dense crowd images. When …","","https://scholar.google.com/scholar?q=related:wjFFDWqa1EYJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024"
0,"W Wei, Y Lu, X Zhang, B Wang, Y Lin","Fine-grained progress tracking of prefabricated construction based on component segmentation",2024,"Automation in Construction","Elsevier","https://www.sciencedirect.com/science/article/pii/S0926580524000657","",33,"2024-04-16 13:57:50","","","","",,,,,0,0.00,0,5,1,"… accuracy of the helmets in dense crowd scenes. Unlike other … by image processing and deep learning techniques. Image … integrating various non-deep learning methods. For instance…","","https://scholar.google.com/scholar?q=related:rL4PSoUfdeMJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024"
