Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
6,"MA Nauman, M Shoaib","Identification of Anomalous Behavioral Patterns in Crowd Scenes.",2022,"Computers, Materials &Continua","cdn.techscience.cn","https://cdn.techscience.cn/ueditor/files/cmc/TSP_CMC-71-1/TSP_CMC_22147/TSP_CMC_22147.pdf","https://scholar.google.com/scholar?cites=12526294523599844644&as_sdt=2005&sciodt=0,5&hl=en",11,"2024-04-16 14:13:03","PDF","","","",,,,,6,3.00,3,2,2,"… has widen the countless paths of deep learning methodologies and architectures. Although, … acting individually, in a group or in a dense crowd. The other set of data contains images …","https://cdn.techscience.cn/ueditor/files/cmc/TSP_CMC-71-1/TSP_CMC_22147/TSP_CMC_22147.pdf","https://scholar.google.com/scholar?q=related:JPUWh4BW1q0J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
14,"F Alrowais, SS Alotaibi, FN Al-Wesabi, N Negm…","Deep transfer learning enabled intelligent object detection for crowd density analysis on video surveillance systems",2022,"Applied Sciences","mdpi.com","https://www.mdpi.com/2076-3417/12/13/6665","https://scholar.google.com/scholar?cites=11617875268153725876&as_sdt=2005&sciodt=0,5&hl=en",12,"2024-04-16 14:13:03","HTML","","","",,,,,14,7.00,3,5,2,"Object detection is a computer vision based technique which is used to detect instances of semantic objects of a particular class in digital images and videos. Crowd density analysis is …","https://www.mdpi.com/2076-3417/12/13/6665","https://scholar.google.com/scholar?q=related:tFMZkwD8OqEJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
21,"S Wang, Z Pu, Q Li, Y Wang","Estimating crowd density with edge intelligence based on lightweight convolutional neural networks",2022,"Expert Systems with Applications","Elsevier","https://www.sciencedirect.com/science/article/pii/S0957417422010843","https://scholar.google.com/scholar?cites=7270782162772881644&as_sdt=2005&sciodt=0,5&hl=en",13,"2024-04-16 14:13:03","","","","",,,,,21,10.50,5,4,2,"… , deep learning-based algorithms achieved considerable improvements in estimation accuracy, however, the excessive computational complexity of deep learning … or dense crowd with …","","https://scholar.google.com/scholar?q=related:7PBS09oB52QJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
0,"A Sheikh, R Itkelwar, A Maskati, D Malik…","Crowd detection and analysis for surveillance videos using deep learning",2022,"AIP Conference …","pubs.aip.org","https://pubs.aip.org/aip/acp/article-abstract/2424/1/080001/2822297","",14,"2024-04-16 14:13:03","","","","",,,,,0,0.00,0,5,2,"… used in this paper is inspired by the centroid tracking algorithm [13]. Figure 2 shows the … frame, it may cause a problem in object tracking. To alleviate this, we relate the centroid of the …","","https://scholar.google.com/scholar?q=related:iz_aqkebtUAJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
17,"O Elharrouss, N Almaadeed, K Abualsaud…","FSC-set: counting, localization of football supporters crowd in the stadiums",2022,"IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9687094/","https://scholar.google.com/scholar?cites=13211892174712481773&as_sdt=2005&sciodt=0,5&hl=en",15,"2024-04-16 14:13:03","","","","",,,,,17,8.50,4,4,2,"… Using deep learning techniques, the learning from largescale … counting this crowd using a deep learning method. The dataset is … dense crowd images,” in CVPR, 2013, pp. 2547–2554 …","https://ieeexplore.ieee.org/iel7/6287639/6514899/09687094.pdf","https://scholar.google.com/scholar?q=related:7SeA7O4RWrcJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
4,"TR Toha, NA Al-Nabhan, SI Salim, M Rahaman…","LC-Net: Localized Counting Network for extremely dense crowds",2022,"Applied Soft …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1568494622002848","https://scholar.google.com/scholar?cites=14130069965721658453&as_sdt=2005&sciodt=0,5&hl=en",16,"2024-04-16 14:13:03","","","","",,,,,4,2.00,1,5,2,"… As a remedy of the aforementioned problems, we propose a novel deep learning … as crowd tracking, crowd flow estimation, etc. Hence, we propose a novel deep learning architecture …","https://masfiqur-rahaman.github.io/files/LC-Net%20Localized%20C%20ounting%20Network%20for%20Extremely%20Dense%20Crowds.pdf","https://scholar.google.com/scholar?q=related:VWRB_sQXGMQJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
0,"Y Liu, S Wang, J Nie, H Gao","Localizing and tracking dense crowd of microbes by joint association and detection refinement",2022,"The Visual Computer","Springer","https://link.springer.com/article/10.1007/s00371-021-02118-1","",17,"2024-04-16 14:13:03","","10.1007/s00371-021-02118-1","","",,,,,0,0.00,0,4,2,"… We also consider improving the deep learning detectors for better detecting the densely aggregated and arbitrarily oriented objects and also introducing deep learning techniques into …","","https://scholar.google.com/scholar?q=related:a_sn0tFM7woJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
16,"Y Chen, J Yang, B Chen, S Du","Counting varying density crowds through density guided adaptive selection CNN and transformer estimation",2022,"IEEE Transactions on Circuits …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9899467/","https://scholar.google.com/scholar?cites=12629794771202349165&as_sdt=2005&sciodt=0,5&hl=en",18,"2024-04-16 14:13:03","","","","",,,,,16,8.00,4,4,2,"… of Transformer in various tasks such as object tracking and video classification [45], [45]. … The Transformer estimation branch is responsible for the dense crowd regions, while the …","https://ieeexplore.ieee.org/iel7/76/4358651/09899467.pdf","https://scholar.google.com/scholar?q=related:bRiay20LRq8J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
2,"FI Lamas, JE Pezoa, SE Godoy, GA Saavedra…","Dual Reconstructive Autoencoder for Crowd Localization and Estimation in Density and FIDT Maps",2022,"IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9940278/","https://scholar.google.com/scholar?cites=10506024327135167471&as_sdt=2005&sciodt=0,5&hl=en",19,"2024-04-16 14:13:03","","","","",,,,,2,1.00,0,5,2,"… that the FIDT map significantly improves the location of people in the dense crowd area. … DUAL-AUTOENCODER RATIONALE This work focused on designing a deep learning model to …","https://ieeexplore.ieee.org/iel7/6287639/9668973/09940278.pdf","https://scholar.google.com/scholar?q=related:7wOBVHblzJEJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
87,"C Xu, D Liang, Y Xu, S Bai, W Zhan, X Bai…","Autoscale: Learning to scale for crowd counting",2022,"International Journal of …","Springer","https://link.springer.com/article/10.1007/s11263-021-01542-z","https://scholar.google.com/scholar?cites=814995008661200183&as_sdt=2005&sciodt=0,5&hl=en",20,"2024-04-16 14:13:03","","10.1007/s11263-021-01542-z","","",,,,,87,43.50,12,7,2,"Recent works on crowd counting mainly leverage Convolutional Neural Networks (CNNs) to count by regressing density maps, and have achieved great progress. In the density map, …","https://arxiv.org/pdf/1912.09632","https://scholar.google.com/scholar?q=related:N533cKRxTwsJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
0,"R Akhtar, D Malhotra","Intelligent Techniques for Crowd Detection and People Counting—A Systematic Study",2022,"Computer Vision and Robotics: Proceedings of …","Springer","https://link.springer.com/chapter/10.1007/978-981-16-8225-4_9","",21,"2024-04-16 14:13:03","","10.1007/978-981-16-8225-4_9","","",,,,,0,0.00,0,2,2,"… detection, tracking, behavioral analysis, etc. Recent trends show that deep learning algorithms … [3] proposed a machine learning method to estimate the density of the dense crowd. They …","","https://scholar.google.com/scholar?q=related:8rtRHVfuGVoJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
62,"Z Fan, H Zhang, Z Zhang, G Lu, Y Zhang, Y Wang","A survey of crowd counting and density estimation based on convolutional neural network",2022,"Neurocomputing","Elsevier","https://www.sciencedirect.com/science/article/pii/S0925231221016179","https://scholar.google.com/scholar?cites=15890852101509201214&as_sdt=2005&sciodt=0,5&hl=en",22,"2024-04-16 14:13:03","","","","",,,,,62,31.00,10,6,2,"… the objects and count the dense crowd. The indirect method … to the number of the dense crowd to indirectly calculate the … extraction method based on deep learning. Then, based on …","","https://scholar.google.com/scholar?q=related:Pr25AMulh9wJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
0,"FI Lamas Silva","Dual reconstructive autoencoder for crowd localization and estimation in density and FIDT maps.",2022,"","repositorio.udec.cl","http://repositorio.udec.cl/handle/11594/10226","",23,"2024-04-16 14:13:03","","","","",,,,,0,0.00,0,1,2,"… improves the location of people in the dense crowd area. … In this work, we focused our attention in designing a deep-learning … SPIE 12101 Pattern Recognition and Tracking XXXIII, May …","http://repositorio.udec.cl/jspui/bitstream/11594/10226/1/Tesis%20Felipe%20Lamas.pdf","https://scholar.google.com/scholar?q=related:_u3kS1w_NEAJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
0,"A Baghel, PK Chandra, SK Negi","DepNet: Deep Neural Network Based Model for Estimating the Crowd Count",2022,"International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-11713-8_25","",24,"2024-04-16 14:13:03","","10.1007/978-3-031-11713-8_25","","",,,,,0,0.00,0,3,2,"… This is particularly important with images having a dense crowd since the spatial features are … Multi-source multi-scale counting in extremely dense crowd images. IEEE (2013) …","","https://scholar.google.com/scholar?q=related:XzEFXm9fqSEJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
16,"X Guo, M Gao, W Zhai, J Shang, Q Li","Spatial-frequency attention network for crowd counting",2022,"Big data","liebertpub.com","https://www.liebertpub.com/doi/abs/10.1089/big.2022.0039","https://scholar.google.com/scholar?cites=6897155418748544506&as_sdt=2005&sciodt=0,5&hl=en",25,"2024-04-16 14:13:03","","10.1089/big.2022.0039","","",,,,,16,8.00,3,5,2,"… comprehensive attentions in the field of deep learning. Attention mechanism can be regarded … Multi-source multi-scale counting in extremely dense crowd images. In: Proceedings of the …","https://li.qilei.me/papers/GuoEtAl_BD2022.pdf","https://scholar.google.com/scholar?q=related:-uUqh0-et18J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
14,"R Hu, ZR Tang, EQ Wu, Q Mo, R Yang, J Li","RDC-SAL: Refine distance compensating with quantum scale-aware learning for crowd counting and localization",2022,"Applied Intelligence","Springer","https://link.springer.com/article/10.1007/s10489-022-03238-4","https://scholar.google.com/scholar?cites=12101976988489012846&as_sdt=2005&sciodt=0,5&hl=en",26,"2024-04-16 14:13:03","","10.1007/s10489-022-03238-4","","",,,,,14,7.00,2,6,2,"… of deep learning to increase the performance. Hence, in this work, the quanvolutional layer is designed in RDC-SAL and embedded into the classical layer of deep learning… dense crowd …","","https://scholar.google.com/scholar?q=related:btbWtvPb8qcJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
11,"H Bai, J Mao, SHG Chan","A survey on deep learning-based single image crowd counting: Network design, loss function and supervisory signal",2022,"Neurocomputing","Elsevier","https://www.sciencedirect.com/science/article/pii/S0925231222010116","https://scholar.google.com/scholar?cites=9690180436877818831&as_sdt=2005&sciodt=0,5&hl=en",27,"2024-04-16 14:13:03","","","","",,,,,11,5.50,4,3,2,"… Deep learning achieves success for single image crowd counting with large-scale publicly … deep learning-based methods. In this work, we mainly discuss recent advanced deep learning…","https://arxiv.org/pdf/2012.15685","https://scholar.google.com/scholar?q=related:z7uKPcRveoYJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
8,"R Alharbey, A Banjar, Y Said, M Atri…","Human Faces Detection and Tracking for Crowd Management in Hajj and Umrah.",2022,"… , Materials &Continua","researchgate.net","https://www.researchgate.net/profile/Yahia-Said/publication/357905310_Human_Faces_Detection_and_Tracking_for_Crowd_Management_in_Hajj_and_Umrah/links/61e951279a753545e2e50021/Human-Faces-Detection-and-Tracking-for-Crowd-Management-in-Hajj-and-Umrah.pdf","https://scholar.google.com/scholar?cites=10063753272163423992&as_sdt=2005&sciodt=0,5&hl=en",28,"2024-04-16 14:13:03","PDF","","","",,,,,8,4.00,2,5,2,"… TensorFlow Deep Learning framework was used for the development of the proposed model with support of CUDA acceleration and cuDNN library. The OpenCV library was used for …","https://www.researchgate.net/profile/Yahia-Said/publication/357905310_Human_Faces_Detection_and_Tracking_for_Crowd_Management_in_Hajj_and_Umrah/links/61e951279a753545e2e50021/Human-Faces-Detection-and-Tracking-for-Crowd-Management-in-Hajj-and-Umrah.pdf","https://scholar.google.com/scholar?q=related:-NZ57keiqYsJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
0,"정지엽","Congestion-scale-aware Design of Network Structure and Training Strategy for Crowd Density Estimation",2022,"","s-space.snu.ac.kr","https://s-space.snu.ac.kr/handle/10371/181103","",29,"2024-04-16 14:13:03","","","","",,,,,0,0.00,0,1,2,"… This dissertation presents novel deep learning-based crowd … as pedestrian detection and tracking. After the introduction of … This is because only using the dense crowd patches for D-Net …","https://s-space.snu.ac.kr/bitstream/10371/181103/1/000000170463.pdf","https://scholar.google.com/scholar?q=related:9NZspyqSw2EJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
0,"JM Trujillo Gomez","Crowd counting using density maps",2022,"","upcommons.upc.edu","https://upcommons.upc.edu/handle/2117/370015","",30,"2024-04-16 14:13:03","","","","",,,,,0,0.00,0,1,2,"… CSRNet is a deep learning method that from an input image can give a count estimation figure … Multisource multi-scale counting in extremely dense crowd images. In Proceedings of the …","https://upcommons.upc.edu/bitstream/handle/2117/370015/memoria.pdf?sequence=1","https://scholar.google.com/scholar?q=related:t6DFTgtJdCAJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
15,"D Chaudhary, S Kumar, VS Dhaka","Video based human crowd analysis using machine learning: a survey",2022,"Computer methods in …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/21681163.2021.1986859","https://scholar.google.com/scholar?cites=13188508908199247620&as_sdt=2005&sciodt=0,5&hl=en",31,"2024-04-16 14:13:03","","10.1080/21681163.2021.1986859","","",,,,,15,7.50,5,3,2,"… in a dense crowd. There is a need for automated crowd analysis methods that will detect, analyse, and track … This section discusses conventional approaches followed by deep learning …","","https://scholar.google.com/scholar?q=related:BH9K7vn-BrcJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
20,"A Tomar, S Kumar, B Pant","Crowd analysis in video surveillance: A review",2022,"2022 International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9765008/","https://scholar.google.com/scholar?cites=16277558091032941738&as_sdt=2005&sciodt=0,5&hl=en",32,"2024-04-16 14:13:03","","","","",,,,,20,10.00,7,3,2,"… crowd analysis in video using deep learning techniques to make more … , and tracking of the object on large-scale video datasets. … dense crowd images,” in CVPR, 2013, pp. 2547–2554. …","","https://scholar.google.com/scholar?q=related:qtTNcteA5eEJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
7,"S Sivachandiran, KJ Mohan, GM Nazer","Deep learning driven automated person detection and tracking model on surveillance videos",2022,"Measurement: Sensors","Elsevier","https://www.sciencedirect.com/science/article/pii/S2665917422000563","https://scholar.google.com/scholar?cites=15986683157298778534&as_sdt=2005&sciodt=0,5&hl=en",33,"2024-04-16 14:13:03","HTML","","","",,,,,7,3.50,2,3,2,"… , individual counting in a dense crowd, and fall … and tracking (DLD-APDT) model on surveillance videos. The major goal of the proposed DLD-APDT model is to identify people and track …","https://www.sciencedirect.com/science/article/pii/S2665917422000563","https://scholar.google.com/scholar?q=related:ppGDZ6Eb3N0J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
1,"AA Assefa, W Tian, NW Hundera, MU Aftab","Crowd Density Estimation in Spatial and Temporal Distortion Environment Using Parallel Multi-Size Receptive Fields and Stack Ensemble Meta-Learning",2022,"Symmetry","mdpi.com","https://www.mdpi.com/2073-8994/14/10/2159","https://scholar.google.com/scholar?cites=9182479068344117817&as_sdt=2005&sciodt=0,5&hl=en",34,"2024-04-16 14:13:03","HTML","","","",,,,,1,0.50,0,4,2,"… density estimation and a deep learning-based approach. … scene, such as sparse density and dense crowd scenes. The works [1,2,… The proposed method predicts sparse to dense crowd …","https://www.mdpi.com/2073-8994/14/10/2159","https://scholar.google.com/scholar?q=related:OWoc0g-4bn8J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
5,"KW Yang, YY Huang, JW Huang, YR Hsu…","Improving crowd density estimation by fusing aerial images and radio signals",2022,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3492346","https://scholar.google.com/scholar?cites=11446885535680136070&as_sdt=2005&sciodt=0,5&hl=en",35,"2024-04-16 14:13:03","","10.1145/3492346","","",,,,,5,2.50,1,5,2,"… With the advance of deep learning technology, a recent line of research studies the problem … Dense crowd counting from still images with convolutional neural networks. Journal of …","","https://scholar.google.com/scholar?q=related:hoPFGr-B254J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
