Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
22,"W Zhai, Q Li, Y Zhou, X Li, J Pan, G Zou, M Gao","Net: a dual attention-aware network for robust crowd counting",2023,"Multimedia Systems","Springer","https://link.springer.com/article/10.1007/s00530-021-00877-4","https://scholar.google.com/scholar?cites=3361157480610174546&as_sdt=2005&sciodt=0,5&hl=en",11,"2024-04-16 13:58:37","","10.1007/s00530-021-00877-4","","",,,,,22,22.00,3,7,1,"… with the rapid development of deep learning. However, robust … of scale variation in dense crowd scenario and propose a … for explicit pedestrian segmentation and tracking. Davies et al. […","","https://scholar.google.com/scholar?q=related:Upbqoes6pS4J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
18,"F Abdullah, A Jalal","Semantic segmentation based crowd tracking and anomaly detection via neuro-fuzzy classifier in smart surveillance system",2023,"Arabian Journal for Science and Engineering","Springer","https://link.springer.com/article/10.1007/s13369-022-07092-x","https://scholar.google.com/scholar?cites=17418783693541616420&as_sdt=2005&sciodt=0,5&hl=en",12,"2024-04-16 13:58:37","","10.1007/s13369-022-07092-x","","",,,,,18,18.00,9,2,1,"… We apply a deep learning algorithm for semantic segmentation using an encoder-decoder … The accuracy of our tracking system goes down marginally in case of dense crowd, which is …","https://www.researchgate.net/profile/Faisal-Abdullah-3/publication/362934638_Semantic_Segmentation_Based_Crowd_Tracking_and_Anomaly_Detection_via_Neuro-fuzzy_Classifier_in_Smart_Surveillance_System/links/6308ce191ddd4470210e7464/Semantic-Segmentation-Based-Crowd-Tracking-and-Anomaly-Detection-via-Neuro-fuzzy-Classifier-in-Smart-Surveillance-System.pdf","https://scholar.google.com/scholar?q=related:JCvqCHvzu_EJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
0,"S Rangdale, N Jadhav, S Solav, N Gayake, S Nanware…","A survey on crowd detection and management using deep learning",2023,"","IET","https://digital-library.theiet.org/content/conferences/10.1049/icp.2023.2880","",13,"2024-04-16 13:58:37","","10.1049/icp.2023.2880","","",,,,,0,0.00,0,6,1,"… computer vision to detect and track people in a high density … dense crowd from L&T Smart World collected data from surveillance systems, and CSRNet was chosen as a Deep learning …","","https://scholar.google.com/scholar?q=related:6lxpAJr3mRgJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
11,"A Delplanque, S Foucher, J Théau, E Bussière…","From crowd to herd counting: How to precisely detect and count African mammals using aerial imagery and deep learning?",2023,"ISPRS Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S092427162300031X","https://scholar.google.com/scholar?cites=5221340352727123539&as_sdt=2005&sciodt=0,5&hl=en",14,"2024-04-16 13:58:37","HTML","","","",,,,,11,11.00,2,5,1,"… Deep learning architectures This sub-section provides details about the different deep learning architectures used in this study. These architectures include the following: an anchor-…","https://www.sciencedirect.com/science/article/pii/S092427162300031X","https://scholar.google.com/scholar?q=related:U4a2D2PtdUgJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
3,"X Zhang, Y Sun, Q Li, X Li, X Shi","Crowd density estimation and mapping method based on surveillance video and GIS",2023,"ISPRS International Journal of Geo …","mdpi.com","https://www.mdpi.com/2220-9964/12/2/56","https://scholar.google.com/scholar?cites=9347340694181330549&as_sdt=2005&sciodt=0,5&hl=en",15,"2024-04-16 13:58:37","HTML","","","",,,,,3,3.00,1,5,1,"… the CDEM-M based on deep learning and GIS technology. … In the case of a dense crowd, the counting effect of this … as object detection [48,49], object tracking [50,51], and semantic …","https://www.mdpi.com/2220-9964/12/2/56","https://scholar.google.com/scholar?q=related:dT47R9ZsuIEJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
4,"MA Khan, H Menouar, R Hamila","Visual crowd analysis: Open research problems",2023,"AI Magazine","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/aaai.12117","https://scholar.google.com/scholar?cites=4236748937391471685&as_sdt=2005&sciodt=0,5&hl=en",16,"2024-04-16 13:58:37","","10.1002/aaai.12117","","",,,,,4,4.00,1,3,1,"… computer vision and mostly using deep learning. We also studied … in a video frame and then track it over time in consecutive … , scale variations in highly dense crowd images, perspective …","https://onlinelibrary.wiley.com/doi/pdf/10.1002/aaai.12117","https://scholar.google.com/scholar?q=related:RXy7F7b0yzoJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
7,"S Han, A Fuentes, S Yoon, Y Jeong, H Kim…","Deep learning-based multi-cattle tracking in crowded livestock farming using video",2023,"… and Electronics in …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0168169923004325","https://scholar.google.com/scholar?cites=570092878759428769&as_sdt=2005&sciodt=0,5&hl=en",17,"2024-04-16 13:58:37","","","","",,,,,7,7.00,1,6,1,"… To tackle the limitations of existing techniques, this paper proposes a deep learning-based framework for multi-cattle tracking, incorporating improved techniques to address scale …","https://top.jbnu.ac.kr/CrossEditor/binary/files/000010/122.pdf","https://scholar.google.com/scholar?q=related:oYJv53Ng6QcJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
1,"C Jadhav, R Ramteke…","Smart Crowd Monitoring and Suspicious Behavior Detection Using Deep Learning.",2023,"Revue d'Intelligence …","search.ebscohost.com","https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=0992499X&AN=172233507&h=0WaC1gPY9znuf%2FnRwwuHgu6mJLlT87Hf6kTecZhTEfWV3quvrCOIoj2YU%2BJLE5udA8oMSBcye8aPVU0kA1o42A%3D%3D&crl=c","https://scholar.google.com/scholar?cites=7592655501639665563&as_sdt=2005&sciodt=0,5&hl=en",18,"2024-04-16 13:58:37","","","","",,,,,1,1.00,0,3,1,"… deep learning systems. This work has developed a deep learning FCN + LSTM model to track … Multi-source multi-scale counting in extremely dense crowd images. In Proceedings of the …","","https://scholar.google.com/scholar?q=related:m8clffOHXmkJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
0,"KM Abdelwahab, M Shoaib, F El-Samie…","A Survey on Crowd Analysis Using Artificial Intelligence Techniques",,"Mohamed and El-Samie …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4608467","",19,"2024-04-16 13:58:37","","","","",,,,,0,0.00,0,4,,"… These abnormalities require certain actions such as tracking … categorized as deep learning-based and non-deep learning-… Saleh, ”Counting of people in the extremely dense crowd …","","https://scholar.google.com/scholar?q=related:j8iJNXbr-WwJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
2,"S Altowairqi, S Luo, P Greer","A Review of the Recent Progress on Crowd Anomaly Detection",2023,"International Journal of …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/da9b/7bda648deb8c81a738ec1874c8ee3643af13.pdf","https://scholar.google.com/scholar?cites=450981718187114213&as_sdt=2005&sciodt=0,5&hl=en",20,"2024-04-16 13:58:37","PDF","","","",,,,,2,2.00,1,3,1,"… networks and, recently, deep learning models, are used to … This method involves tracking the movement of individuals in … A generic deep learning model for the automatic feature …","https://pdfs.semanticscholar.org/da9b/7bda648deb8c81a738ec1874c8ee3643af13.pdf","https://scholar.google.com/scholar?q=related:5f68uHs1QgYJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
0,"MRL Perera","An Approach for Crowd Counting and Crowd Density Estimation using Aerial Images",2023,"","dl.ucsc.cmb.ac.lk","https://dl.ucsc.cmb.ac.lk/jspui/handle/123456789/4702","",21,"2024-04-16 13:58:37","","","","",,,,,0,0.00,0,1,1,"… is not guaranteed in aviation images where the head is considered as the ideal feature to count and the use case of this proposal is to get a higher accurate count of a dense crowd. …","https://dl.ucsc.cmb.ac.lk/jspui/bitstream/123456789/4702/1/2019%20MCS%20066.pdf","https://scholar.google.com/scholar?q=related:80yAHcVl3B0J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
1,"M Yang, S Tian, AS Rao, S Rajasegarar…","An efficient deep neural model for detecting crowd anomalies in videos",2023,"Applied …","Springer","https://link.springer.com/article/10.1007/s10489-022-04233-5","https://scholar.google.com/scholar?cites=709721673175928982&as_sdt=2005&sciodt=0,5&hl=en",22,"2024-04-16 13:58:37","","10.1007/s10489-022-04233-5","","",,,,,1,1.00,0,5,1,"… This paper proposes a novel end-to-end hybrid deep learning framework for highly accurate … In the literature, we find crowd tracking algorithms [5, 14], object detection methods [15] and …","https://minerva-access.unimelb.edu.au/bitstream/handle/11343/339430/Yang2022_efficient_deep_neural_model_opt.pdf","https://scholar.google.com/scholar?q=related:lhAM-xlw2QkJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
3,"Z Yan, Y Qi, G Li, X Liu, W Zhang…","Progressive Multi-resolution Loss for Crowd Counting",2023,"… on Circuits and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10256036/","https://scholar.google.com/scholar?cites=5419282741444155409&as_sdt=2005&sciodt=0,5&hl=en",23,"2024-04-16 13:58:37","","","","",,,,,3,3.00,1,6,1,"… we derive the optimization loss for the deep learning model by maximizing the log-likelihood in Sec. III-B, during which we also show the resulting loss function is superior to a single-…","https://ieeexplore.ieee.org/iel7/76/4358651/10256036.pdf","https://scholar.google.com/scholar?q=related:ERgv1fAoNUsJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
7,"G Castellano, E Cotardo, C Mencar, G Vessio","Density-based clustering with fully-convolutional networks for crowd flow detection from drones",2023,"Neurocomputing","Elsevier","https://www.sciencedirect.com/science/article/pii/S0925231223000681","https://scholar.google.com/scholar?cites=2303129207949096075&as_sdt=2005&sciodt=0,5&hl=en",24,"2024-04-16 13:58:37","","","","",,,,,7,7.00,2,4,1,"… from people tracking—where the goal is to track a single … small objects in a very dense crowd. To alleviate this problem, … for the implementation of the deep learning models. All models …","https://arxiv.org/pdf/2301.04937","https://scholar.google.com/scholar?q=related:i_Sh589b9h8J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
3,"SK Teoh, VV Yap, H Nisar","Computer vision and machine learning approaches on crowd density estimation: A review",2023,"AIP Conference Proceedings","pubs.aip.org","https://pubs.aip.org/aip/acp/article-abstract/2654/1/030009/2869386","https://scholar.google.com/scholar?cites=5501607813021963677&as_sdt=2005&sciodt=0,5&hl=en",25,"2024-04-16 13:58:37","","","","",,,,,3,3.00,1,3,1,"… Existing research unto pedestrian tracking and human action … Their system is tested in extremely dense crowd with more … Deep learning architecture: CNN is modelled after the human …","","https://scholar.google.com/scholar?q=related:nRWwPCijWUwJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
0,"YH Sharath Kumar, C Naveena","A Deep Learning Based System to Estimate Crowd and Detect Violence in Videos",2023,"Artificial Intelligence for Societal Issues","Springer","https://link.springer.com/chapter/10.1007/978-3-031-12419-8_3","",26,"2024-04-16 13:58:37","","10.1007/978-3-031-12419-8_3","","",,,,,0,0.00,0,2,1,"… The paper [1] keeps track of both the crowd density and their direction. The UCF crowd … from the user, which determines the sparse or dense crowd gathering and can produce an output. …","","https://scholar.google.com/scholar?q=related:1l8ghWpfs8QJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
0,"C Pero","A Brief Overview of Recent Techniques in Crowd Counting and Density Estimation",2023,"Advancement of Deep Learning and its Applications in …","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.1201/9781003393658-8/brief-overview-recent-techniques-crowd-counting-density-estimation-chiara-pero","",27,"2024-04-16 13:58:37","","10.1201/9781003393658-8","","",,,,,0,0.00,0,1,1,"… Depending on the scenes, the subject numbers could vary greatly, forming a dense crowd or, conversely, situations in which individuals are scattered. Such differences would result in a …","","https://scholar.google.com/scholar?q=related:Zi9uBtjkgS4J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
2,"EB Varghese, SM Thampi","A Comprehensive Review of Crowd Behavior and Social Group Analysis Techniques in Smart Surveillance",2023,"Intelligent Image and Video Analytics","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.1201/9781003053262-3/comprehensive-review-crowd-behavior-social-group-analysis-techniques-smart-surveillance-elizabeth-varghese-sabu-thampi","https://scholar.google.com/scholar?cites=16237158293017684124&as_sdt=2005&sciodt=0,5&hl=en",28,"2024-04-16 13:58:37","","10.1201/9781003053262-3","","",,,,,2,2.00,1,2,1,"… On the contrary, deep-learning algorithms have recently been widely adopted for object … But, tracking and recognizing distinct objects is impractical in a highdense crowd. Besides, …","","https://scholar.google.com/scholar?q=related:nGgbeXD5VeEJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
3,"M Hassan, F Hussain, SD Khan, M Ullah…","Crowd counting using deep learning based head detection",2023,"Electronic …","library.imaging.org","https://library.imaging.org/ei/articles/35/9/IPAS-293","https://scholar.google.com/scholar?cites=1624278001982058301&as_sdt=2005&sciodt=0,5&hl=en",29,"2024-04-16 13:58:37","","","","",,,,,3,3.00,1,5,1,"… DPMMs allow for the totally automatic detection and tracking of an unknown and variable … Without employing explicit object segmentation or tracking, in 2008 a study was carried out …","https://library.imaging.org/admin/apis/public/api/ist/website/downloadArticle/ei/35/9/IPAS-293","https://scholar.google.com/scholar?q=related:PS-frDyYihYJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
0,"NK Saini, R Sharma","Deep Learning Approaches for Crowd Density Estimation: A Review",2023,"… on System Modeling &Advancement in …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10428557/","",30,"2024-04-16 13:58:37","","","","",,,,,0,0.00,0,2,1,"… This study examines both standard and deep learning-based … on crowd counting using deep learning are reviewed, with an … vision procedures like object recognition or feature tracking. …","https://ieeexplore.ieee.org/iel7/10428119/10428128/10428557.pdf","https://scholar.google.com/scholar?q=related:Ctnxv_DWWmgJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
26,"MA Khan, H Menouar, R Hamila","Revisiting crowd counting: State-of-the-art, trends, and future perspectives",2023,"Image and Vision Computing","Elsevier","https://www.sciencedirect.com/science/article/pii/S0262885622002268","https://scholar.google.com/scholar?cites=5411304872231533745&as_sdt=2005&sciodt=0,5&hl=en",31,"2024-04-16 13:58:37","","","","",,,,,26,26.00,9,3,1,"… Over the past few years, various deep learning methods have been developed to achieve state-of-… Following the intuition that dense crowd regions are harder to estimate, the pixels with …","https://arxiv.org/pdf/2209.07271","https://scholar.google.com/scholar?q=related:sXyzaBzRGEsJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
2,"VWH Wong, KH Law","Fusion of CCTV Video and Spatial Information for Automated Crowd Congestion Monitoring in Public Urban Spaces",2023,"Algorithms","mdpi.com","https://www.mdpi.com/1999-4893/16/3/154","https://scholar.google.com/scholar?cites=2558874077581096600&as_sdt=2005&sciodt=0,5&hl=en",32,"2024-04-16 13:58:37","HTML","","","",,,,,2,2.00,1,2,1,"… and early warning of dense crowd flow are crucial for a … using deep learning-enabled detection and tracking algorithms. (… methods, we propose a novel deep learning model, GCN-GRU …","https://www.mdpi.com/1999-4893/16/3/154","https://scholar.google.com/scholar?q=related:mDYtg2rygiMJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
0,"S Kiruthika, S Suchitra","Estimation of Crowd Density in Surveillance Cenes Based on Deep Learning Techniques",2023,"2023 Intelligent Computing and Control …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10448881/","",33,"2024-04-16 13:58:37","","","","",,,,,0,0.00,0,2,1,"… deep learning have made it possible for most crowd counting techniques to be remarkably successful. We have reviewed current articles on deep learning… using deep learning methods. …","https://ieeexplore.ieee.org/iel7/10447018/10448515/10448881.pdf","https://scholar.google.com/scholar?q=related:4EokGa5XKksJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
0,"ABM Wijaya","Crowd Behaviour Prediction using Visual and Location Data in Super-Crowded Scenarios",2023,"Proceedings of the 25th International Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3577190.3614230","",34,"2024-04-16 13:58:37","","10.1145/3577190.3614230","","",,,,,0,0.00,0,1,1,"… a signifcant focus of deep learning and computer vision … head tracking to deal with high occlusion at dense crowd … than the base algorithm for tracking, SORT. However, it still has …","https://scholar.archive.org/work/vgdet5dypjeebnldremocioa6q/access/wayback/https://dl.acm.org/doi/pdf/10.1145/3577190.3614230","https://scholar.google.com/scholar?q=related:gZK7Im1YBHwJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
