Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
82,"AJ Sathyamoorthy, J Liang, U Patel…","Densecavoid: Real-time navigation in dense crowds using anticipatory behaviors",2020,"… on Robotics and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9197379/","https://scholar.google.com/scholar?cites=6526032062967863775&as_sdt=2005&sciodt=0,5&hl=en",11,"2024-04-16 16:02:09","","","","",,,,,82,20.50,21,4,4,"… navigating through a dense crowd. [Bottom] We explicitly track and predict pedestrian … Some of the most accurate methods are based on deep learning including R-CNN [19] and …","https://ieeexplore.ieee.org/iel7/9187508/9196508/09197379.pdf","https://scholar.google.com/scholar?q=related:31kCupUfkVoJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
35,"EB Varghese, SM Thampi…","A psychologically inspired fuzzy cognitive deep learning framework to predict crowd behavior",2020,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9064920/","https://scholar.google.com/scholar?cites=15721299817567530254&as_sdt=2005&sciodt=0,5&hl=en",12,"2024-04-16 16:02:09","","","","",,,,,35,8.75,12,3,4,"… very large, distinctive object perception and tracking using visual descriptors are challenging. … [33] to find abnormal activities in a dense crowd. Another approach utilizes local motion pat…","https://ieeexplore.ieee.org/iel7/5165369/5520654/09064920.pdf","https://scholar.google.com/scholar?q=related:Dq2GmeNGLdoJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
57,"X Ding, F He, Z Lin, Y Wang, H Guo…","Crowd density estimation using fusion of multi-layer features",2020,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9063540/","https://scholar.google.com/scholar?cites=2634303191246738355&as_sdt=2005&sciodt=0,5&hl=en",13,"2024-04-16 16:02:09","","","","",,,,,57,14.25,10,6,4,"… and achieve effective performance in the dense crowd images. The CNN-based algorithms … It brings a large performance boost for dense crowd counting. Therefore, we also consider …","https://ieeexplore.ieee.org/iel7/6979/4358928/09063540.pdf","https://scholar.google.com/scholar?q=related:s5PwmMvsjiQJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
240,"DB Sam, SV Peri, MN Sundararaman…","Locate, size, and count: accurately resolving people in dense crowds via detection",2020,"IEEE transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9001163/","https://scholar.google.com/scholar?cites=5073627136508585503&as_sdt=2005&sciodt=0,5&hl=en",14,"2024-04-16 16:02:09","","","","",,,,,240,60.00,60,4,4,"… Abstract—We introduce a detection framework for dense crowd counting and eliminate the need for the prevalent density regression paradigm. Typical counting models predict crowd …","https://ieeexplore.ieee.org/iel7/34/4359286/09001163.pdf","https://scholar.google.com/scholar?q=related:H2Zg2v8kaUYJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
1,"S Mahmoud, Y Arafaf","Abnormal High-Density Crowd Dataset",2020,"2020 Fourth International Conference …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9264277/","https://scholar.google.com/scholar?cites=3056370793802566563&as_sdt=2005&sciodt=0,5&hl=en",15,"2024-04-16 16:02:09","","","","",,,,,1,0.25,1,2,4,"… [11] use a partially supervised deep learning method to detect … quick dispersion of a highly dense crowd caused by a motorcycle … Ground-truth data for object tracking throughout different …","https://ieeexplore.ieee.org/iel7/9264268/9264272/09264277.pdf","https://scholar.google.com/scholar?q=related:owt7KgtpaioJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
55,"X Zeng, Y Wu, S Hu, R Wang, Y Ye","DSPNet: Deep scale purifier network for dense crowd counting",2020,"Expert Systems with Applications","Elsevier","https://www.sciencedirect.com/science/article/pii/S0957417419306955","https://scholar.google.com/scholar?cites=9075290460702622875&as_sdt=2005&sciodt=0,5&hl=en",16,"2024-04-16 16:02:09","","","","",,,,,55,13.75,11,5,4,"… Detecting and tracking are key for crowd dynamics modeling … density estimation-based method for dense crowd counting. … this dataset challenging for deep learning approaches. The …","","https://scholar.google.com/scholar?q=related:m8SrT5fo8X0J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
54,"Z Zhao, M Shi, X Zhao, L Li","Active crowd counting with limited supervision",2020,"Computer Vision–ECCV 2020: 16th European …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-58565-5_34","https://scholar.google.com/scholar?cites=16828428536359662342&as_sdt=2005&sciodt=0,5&hl=en",17,"2024-04-16 16:02:09","","10.1007/978-3-030-58565-5_34","","",,,,,54,13.50,14,4,4,"… In this section, we mainly survey deep learning based crowd counting methods and discuss … We follow crowd density estimation in deep learning context where density maps are pixel-…","https://arxiv.org/pdf/2007.06334","https://scholar.google.com/scholar?q=related:BrPDzZeWiukJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
5,"L Li","A crowd density detection algorithm for tourist attractions based on monitoring video dynamic information analysis",2020,"Complexity","hindawi.com","https://www.hindawi.com/journals/complexity/2020/6635446/","https://scholar.google.com/scholar?cites=1789524932477946328&as_sdt=2005&sciodt=0,5&hl=en",18,"2024-04-16 16:02:09","HTML","","","",,,,,5,1.25,5,1,4,"… tracking and extraction are how to select feature points suitable for tracking and how to achieve continuous tracking … , and in this study, deep learning is mainly to achieve the training …","https://www.hindawi.com/journals/complexity/2020/6635446/","https://scholar.google.com/scholar?q=related:2IkN3XGr1RgJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
11,"MU Farooq, MNBM Saad, AS Malik…","Motion estimation of high density crowd using fluid dynamics",2020,"The Imaging Science …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/13682199.2020.1767843","https://scholar.google.com/scholar?cites=4311708829948093946&as_sdt=2005&sciodt=0,5&hl=en",19,"2024-04-16 16:02:09","","10.1080/13682199.2020.1767843","","",,,,,11,2.75,3,4,4,"… in future due to deep learning support, future researchers will … tracking, multi-camera, and airborne surveillance using … Beyond particle flow: bag of trajectory graphs for dense crowd …","","https://scholar.google.com/scholar?q=related:-qX4H1ZE1jsJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
194,"G Gao, J Gao, Q Liu, Q Wang, Y Wang","Cnn-based density estimation and crowd counting: A survey",2020,"arXiv preprint arXiv:2003.12783","arxiv.org","https://arxiv.org/abs/2003.12783","https://scholar.google.com/scholar?cites=1836825886421860131&as_sdt=2005&sciodt=0,5&hl=en",20,"2024-04-16 16:02:09","","","","",,,,,194,48.50,39,5,4,"… The first incorporation of deep learning techniques for crowd … and object localization or tracking depending on counting … architecture [102] for extremely dense crowd counting, the …","https://arxiv.org/pdf/2003.12783","https://scholar.google.com/scholar?q=related:I79qamm3fRkJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
67,"VA Sindagi, R Yasarla, DS Babu, RV Babu…","Learning to count in the crowd from limited labeled data",2020,"Computer Vision–ECCV …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-58621-8_13","https://scholar.google.com/scholar?cites=6882030065414039869&as_sdt=2005&sciodt=0,5&hl=en",21,"2024-04-16 16:02:09","","10.1007/978-3-030-58621-8_13","","",,,,,67,16.75,13,5,4,"… a lot of interest from the deep learning research community. Several convolutional neural … Multi-source multi-scale counting in extremely dense crowd images. In: Proceedings of the …","https://arxiv.org/pdf/2007.03195","https://scholar.google.com/scholar?q=related:PemPxuHhgV8J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
1,"Y LI, W LI, Z SHEN, B NI","Crowd Counting for Real Monitoring Scene",2020,"ZTE Communications","zte.magtechjournal.com","http://zte.magtechjournal.com/EN/Y2020/V18/I2/74","https://scholar.google.com/scholar?cites=5669638578413090802&as_sdt=2005&sciodt=0,5&hl=en",22,"2024-04-16 16:02:09","","","","",,,,,1,0.25,0,4,4,"… occlusions in ex⁃ tremely dense crowd scenes. Methods in … However, such tracking based methods are limited in crowd … progress of crowd counting by deep learning; at the same time, …","http://zte.magtechjournal.com/EN/article/downloadArticleFile.do?attachType=PDF&id=631","https://scholar.google.com/scholar?q=related:8rcpfz-ark4J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
42,"A Khan, J Ali Shah, K Kadir, W Albattah, F Khan","Crowd monitoring and localization using deep convolutional neural network: A review",2020,"Applied Sciences","mdpi.com","https://www.mdpi.com/2076-3417/10/14/4781","https://scholar.google.com/scholar?cites=2142998121083855373&as_sdt=2005&sciodt=0,5&hl=en",23,"2024-04-16 16:02:09","HTML","","","",,,,,42,10.50,8,5,4,"… Cluster based crowd counting consists of identifying and tracking … only count the people in dense crowd, DISAM has the ability … Violent crowd behavior detection using deep learning and …","https://www.mdpi.com/2076-3417/10/14/4781","https://scholar.google.com/scholar?q=related:DWKI4W91vR0J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
11,"S Haque, MS Sadi, MEH Rafi, MM Islam…","Real-time crowd detection to prevent stampede",2020,"… of International Joint …","Springer","https://link.springer.com/chapter/10.1007/978-981-13-7564-4_56","https://scholar.google.com/scholar?cites=9731301118127846748&as_sdt=2005&sciodt=0,5&hl=en",24,"2024-04-16 16:02:09","","10.1007/978-981-13-7564-4_56","","",,,,,11,2.75,2,5,4,"… s performance for highly dense crowd regions, we augmented … is a challenging dataset of dense crowd scenes from a wide … Caffe deep learning framework was used to train our deep …","https://www.researchgate.net/profile/Md-Islam-191/publication/334232496_Real-Time_Crowd_Detection_to_Prevent_Stampede/links/5dd7e0fa299bf10c5a275078/Real-Time-Crowd-Detection-to-Prevent-Stampede.pdf","https://scholar.google.com/scholar?q=related:XDVf7M6GDIcJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
80,"Y Yang, G Li, Z Wu, L Su, Q Huang, N Sebe","Weakly-supervised crowd counting learns from sorting rather than locations",2020,"Computer Vision–ECCV …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-58598-3_1","https://scholar.google.com/scholar?cites=10350343236173746437&as_sdt=2005&sciodt=0,5&hl=en",25,"2024-04-16 16:02:09","","10.1007/978-3-030-58598-3_1","","",,,,,80,20.00,13,6,4,"… of the low regression errors, dense-crowd regions are usually underestimated, while sparse-… However, it is also a poor match for the differentiable pipelines of deep learning. Currently, …","https://iris.unitn.it/bitstream/11572/284572/1/Guorong123530001.pdf","https://scholar.google.com/scholar?q=related:BdGAt1XOo48J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
23,"G Zhang, Y Pan, L Zhang, RLK Tiong","Cross-scale generative adversarial network for crowd density estimation from images",2020,"Engineering Applications of Artificial …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0952197620301743","https://scholar.google.com/scholar?cites=15183991976203234636&as_sdt=2005&sciodt=0,5&hl=en",26,"2024-04-16 16:02:09","","","","",,,,,23,5.75,6,4,4,"… In Section 3, a novel deep learning approach together with a … the presence of extremely dense crowd scenes or high cluttered … in the presence of extremely dense crowd scenes due to …","","https://scholar.google.com/scholar?q=related:TK35DUFguNIJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
8,"S Behera, DP Dogra, MK Bandyopadhyay…","Estimation of linear motion in dense crowd videos using Langevin model",2020,"Expert Systems with …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0957417420301585","https://scholar.google.com/scholar?cites=6841999828747230074&as_sdt=2005&sciodt=0,5&hl=en",27,"2024-04-16 16:02:09","","","","",,,,,8,2.00,2,4,4,"… The authors claim their method can detect and track crowd with various shapes. However, the … Deep learning-based optical flow schemes are also proposed in Dosovitskiy et al. (2015) …","","https://scholar.google.com/scholar?q=related:ehvDAZiq814J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
10,"J Gonzalez-Trejo…","Dense crowds detection and surveillance with drones using density maps",2020,"… Conference on Unmanned …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9213886/","https://scholar.google.com/scholar?cites=15200022520566812565&as_sdt=2005&sciodt=0,5&hl=en",28,"2024-04-16 16:02:09","","","","",,,,,10,2.50,5,2,4,"… In addition, it is capable to detect and track without lousing the crowd or person target [19],[… substantial errors that might force any deep learning architecture to learn incorrect features …","https://ieeexplore.ieee.org/iel7/9210448/9213829/09213886.pdf","https://scholar.google.com/scholar?q=related:lY9SBPNT8dIJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
3,"VHR Reis, SJF Guimarães…","Dense crowd counting with capsule networks",2020,"… on Systems, Signals …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9145163/","https://scholar.google.com/scholar?cites=17907744014612173914&as_sdt=2005&sciodt=0,5&hl=en",29,"2024-04-16 16:02:09","","","","",,,,,3,0.75,1,3,4,"… employ deep learning … Deep learning-based approaches provide more satisfactory results among the state-of-the-art. CNN (convolutional neural network) is a specialized deep learning …","https://ieeexplore.ieee.org/iel7/9138148/9145030/09145163.pdf","https://scholar.google.com/scholar?q=related:WhSWT00WhfgJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
375,"Q Wang, J Gao, W Lin, X Li","NWPU-crowd: A large-scale benchmark for crowd counting and localization",2020,"IEEE transactions on pattern …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9153156/","https://scholar.google.com/scholar?cites=6241185854055024410&as_sdt=2005&sciodt=0,5&hl=en",30,"2024-04-16 16:02:09","","","","",,,,,375,93.75,94,4,4,"… Especially, benefiting from the development of deep learning in … so small-scale that most deep-learning-based methods are prone to … dense crowd images,” in Proc. IEEE Conf. Comput. …","https://ieeexplore.ieee.org/iel7/34/4359286/09153156.pdf","https://scholar.google.com/scholar?q=related:GockkHclnVYJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
2,"SSS Das, SMM Rashid, ME Ali","CCCNet: An Attention Based Deep Learning Framework for Categorized Counting of Crowd in Different Body States",2020,"2020 International Joint …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9207370/","https://scholar.google.com/scholar?cites=2932785708314251629&as_sdt=2005&sciodt=0,5&hl=en",31,"2024-04-16 16:02:09","","","","",,,,,2,0.50,1,3,4,"… To alleviate this problem, we combine the dense crowd information from the second phase with the initial detection results of the first phase to further refine the results of categorized …","https://ieeexplore.ieee.org/iel7/9200848/9206590/09207370.pdf","https://scholar.google.com/scholar?q=related:bdFpKhBZsygJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
43,"Y Zhou, J Yang, H Li, T Cao…","Adversarial learning for multiscale crowd counting under complex scenes",2020,"IEEE transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8949751/","https://scholar.google.com/scholar?cites=11150168676446458840&as_sdt=2005&sciodt=0,5&hl=en",32,"2024-04-16 16:02:09","","","","",,,,,43,10.75,9,5,4,"… , such as severe occlusions in extremely dense crowd scenes, perspective distortion, and … Typically the deep-learning-based crowd counting methods train the robust models with the …","https://ieeexplore.ieee.org/iel7/6221036/9609236/08949751.pdf","https://scholar.google.com/scholar?q=related:2FNHyVVbvZoJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
16,"Y Shao, W Li, H Chu, Z Chang, X Zhang, H Zhan","A multitask cascading cnn with multiscale infrared optical flow feature fusion-based abnormal crowd behavior monitoring uav",2020,"Sensors","mdpi.com","https://www.mdpi.com/1424-8220/20/19/5550","https://scholar.google.com/scholar?cites=9325557516268721097&as_sdt=2005&sciodt=0,5&hl=en",33,"2024-04-16 16:02:09","HTML","","","",,,,,16,4.00,3,6,4,"… have been obtained by using deep-learning-based means in … The details for our corner detection and tracking process is … Multi-source multi-scale counting in extremely dense crowd …","https://www.mdpi.com/1424-8220/20/19/5550","https://scholar.google.com/scholar?q=related:ydOr8SYJa4EJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
68,"J Gao, Y Yuan, Q Wang","Feature-aware adaptation and density alignment for crowd counting in video surveillance",2020,"IEEE transactions on cybernetics","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9275390/","https://scholar.google.com/scholar?cites=7693403002178815310&as_sdt=2005&sciodt=0,5&hl=en",34,"2024-04-16 16:02:09","","","","",,,,,68,17.00,23,3,4,"… [31] presented an almost unsupervised autoencoder for dense crowd counting, whose 99.9% … Wang, “Tracking as a whole: Multi-target tracking by modeling group behavior with …","https://ieeexplore.ieee.org/iel7/6221036/6352949/09275390.pdf","https://scholar.google.com/scholar?q=related:TsXK4kR1xGoJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
