Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
12,"Y Zhang, H Zhao, Z Duan, L Huang, J Deng, Q Zhang","Congested crowd counting via adaptive multi-scale context learning",2021,"Sensors","mdpi.com","https://www.mdpi.com/1424-8220/21/11/3777","https://scholar.google.com/scholar?cites=12997420464395049459&as_sdt=2005&sciodt=0,5&hl=en",11,"2024-04-16 16:02:31","HTML","","","",,,,,12,4.00,2,6,3,"… Deep-learning-based methods have been the main method for solving this problem and … Multi-source multi-scale counting in extremely dense crowd images. In Proceedings of the IEEE …","https://www.mdpi.com/1424-8220/21/11/3777","https://scholar.google.com/scholar?q=related:89mokAwdYLQJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
0,"N Choubey, AK Prajapati, A Verma…","Density Estimation of Heterogeneous Crowd in Mass Religious Gatherings Using Image Processing and Denoising Filter",2021,"Soft Computing for …","Springer","https://link.springer.com/chapter/10.1007/978-981-16-2712-5_36","",12,"2024-04-16 16:02:31","","10.1007/978-981-16-2712-5_36","","",,,,,0,0.00,0,4,3,"… The motive of this study is to assess the performance of a deep-learning-based Image Processing Module (IPM) combined with a denoising filter in estimating pedestrian density in the …","","https://scholar.google.com/scholar?q=related:msw1ppP6oC4J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
7,"D Chaudhary, S Kumar, VS Dhaka","Estimating crowd size for public place surveillance using deep learning",2021,"Deep learning and big data for …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-65661-4_9","https://scholar.google.com/scholar?cites=8106744355892424213&as_sdt=2005&sciodt=0,5&hl=en",13,"2024-04-16 16:02:31","","10.1007/978-3-030-65661-4_9","","",,,,,7,2.33,2,3,3,"… , tracking human movement etc. In this chapter, we are going to discuss the most advanced technology ie deep learning … the number of people in dense crowd images. Due to its wide …","","https://scholar.google.com/scholar?q=related:Fe7eUQrxgHAJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
24,"J Zhang, S Chen, S Tian, W Gong, G Cai…","A crowd counting framework combining with crowd location",2021,"Journal of advanced …","hindawi.com","https://www.hindawi.com/journals/jat/2021/6664281/","https://scholar.google.com/scholar?cites=16284752087178854711&as_sdt=2005&sciodt=0,5&hl=en",14,"2024-04-16 16:02:31","HTML","","","",,,,,24,8.00,4,6,3,"… deep learning, more and more research work is currently using CNN to solve crowd counting problems. At present, deep learning … speed estimation [11], object tracking [12], and bus …","https://www.hindawi.com/journals/jat/2021/6664281/","https://scholar.google.com/scholar?q=related:N8GYM74P_-EJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
84,"F Dai, H Liu, Y Ma, X Zhang, Q Zhao","Dense scale network for crowd counting",2021,"Proceedings of the 2021 …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3460426.3463628","https://scholar.google.com/scholar?cites=18039332922097806071&as_sdt=2005&sciodt=0,5&hl=en",15,"2024-04-16 16:02:31","","10.1145/3460426.3463628","","",,,,,84,28.00,17,5,3,"… This approach can handle serious occlusions in dense crowd images. With the success of deep learning technology, convolutional neural networks (CNNs) are utilized to generate …","https://dl.acm.org/doi/pdf/10.1145/3460426.3463628","https://scholar.google.com/scholar?q=related:9yqmVreVWPoJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
0,"AC Garcia, JE Gorre, JAK Perez…","Deep Learning in Smart Video Surveillance for Crowd Management: A Systematic Literature Review",2021,"Proceedings of the 7th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3473141.3473240","",16,"2024-04-16 16:02:31","","10.1145/3473141.3473240","","",,,,,0,0.00,0,4,3,"… The schematic representation of the deep learning techniques that were used in the papers … various mentioned CNN and deep learning techniques are utilized for tracking of objects. In …","","https://scholar.google.com/scholar?q=related:5n9ec_obnycJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
1,"JP Singh, M Kumar, A Arya…","Scientific Exploration for Density Estimation and Crowd Counting of Crowded Scene",2021,"Journal of Physics …","iopscience.iop.org","https://iopscience.iop.org/article/10.1088/1742-6596/1947/1/012019/meta","https://scholar.google.com/scholar?cites=5558628741625459149&as_sdt=2005&sciodt=0,5&hl=en",17,"2024-04-16 16:02:31","","10.1088/1742-6596/1947/1/012019","","",,,,,1,0.33,0,4,3,"… Deep learning has been at the center of attention in current years, deep learning is common … Dense crowd counting from still images with convolutional neural networks."" Journal of …","https://iopscience.iop.org/article/10.1088/1742-6596/1947/1/012019/pdf","https://scholar.google.com/scholar?q=related:zbHcvmM3JE0J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
0,"T Zhou, L Zheng, Y Peng, R Jiang","Research on Crowd Counting and Density Estimation Algorithms Based on Deep Learning",2021,"Proceedings of the 2021 5th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3501409.3501578","",18,"2024-04-16 16:02:31","","10.1145/3501409.3501578","","",,,,,0,0.00,0,4,3,"… and recognition, segmentation, tracking, and scene understanding… estimation algorithms based on deep learning in recent years, … Wang Xiangwen[42] proposed a dense crowd counting …","","https://scholar.google.com/scholar?q=related:KwQcZ1h7WKQJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
13,"Y Xue, Y Li, S Liu, X Zhang…","Crowd scene analysis encounters high density and scale variation",2021,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9337170/","https://scholar.google.com/scholar?cites=2300511961088036886&as_sdt=2005&sciodt=0,5&hl=en",19,"2024-04-16 16:02:31","","","","",,,,,13,4.33,3,5,3,"… -based applications eg human tracking. Counting by localization … Therefore, many researches seek to apply deep learning based … and counting in a highly dense crowd environment. …","https://ieeexplore.ieee.org/iel7/83/4358840/09337170.pdf","https://scholar.google.com/scholar?q=related:FpAwonAP7R8J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
50,"B Li, H Huang, A Zhang, P Liu, C Liu","Approaches on crowd counting and density estimation: a review",2021,"Pattern Analysis and Applications","Springer","https://link.springer.com/article/10.1007/s10044-021-00959-z","https://scholar.google.com/scholar?cites=4872745257610803670&as_sdt=2005&sciodt=0,5&hl=en",20,"2024-04-16 16:02:31","","10.1007/s10044-021-00959-z","","",,,,,50,16.67,10,5,3,"… Especially, we conduct a detailed review of the latest methods based on deep learning. … in more dense crowd scenarios. It has been observed that in most dense crowd scenarios, using …","","https://scholar.google.com/scholar?q=related:1nncsP53n0MJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
0,"MA Kızrak, B Bolat","Cluster-Based Monitoring and Location Estimation for Crowd Counting",2021,"Progress in Intelligent Decision Science: Proceeding …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-66501-2_19","",21,"2024-04-16 16:02:31","","10.1007/978-3-030-66501-2_19","","",,,,,0,0.00,0,2,3,"… Computer vision and deep learning approaches are … The proposed clustering approach is used to track changes in the … Multi-source multi-scale counting in extremely dense crowd …","","https://scholar.google.com/scholar?q=related:yXvUtwNwebwJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
5,"IT Nafea","Simulation of crowd management using deep learning algorithm",2021,"International Journal of Web Information Systems","emerald.com","https://www.emerald.com/insight/content/doi/10.1108/IJWIS-04-2021-0045/full/html","https://scholar.google.com/scholar?cites=17428566694953334192&as_sdt=2005&sciodt=0,5&hl=en",22,"2024-04-16 16:02:31","","10.1108/IJWIS-04-2021-0045","","",,,,,5,1.67,5,1,3,"… groups in congested and dense crowd as each group tries to … The most advanced form of deep learning models is the CNN … Next, the Kalman filter is used to track people found to obtain …","","https://scholar.google.com/scholar?q=related:sLXljBG13vEJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
41,"Y Xu, Z Zhong, D Lian, J Li, Z Li…","Crowd counting with partial annotations in an image",2021,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content/ICCV2021/html/Xu_Crowd_Counting_With_Partial_Annotations_in_an_Image_ICCV_2021_paper.html","https://scholar.google.com/scholar?cites=7588898682383876294&as_sdt=2005&sciodt=0,5&hl=en",23,"2024-04-16 16:02:31","","","","",,,,,41,13.67,7,6,3,"… posed for dense crowd counting, where almost 99.9% of the parameters of the proposed model are trained without any labeled data. However, the performance of the model is not …","https://openaccess.thecvf.com/content/ICCV2021/papers/Xu_Crowd_Counting_With_Partial_Annotations_in_an_Image_ICCV_2021_paper.pdf","https://scholar.google.com/scholar?q=related:xsDr1yQvUWkJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
1,"B Wei, M Chen, Q Wang, X Li","Multi-channel deep supervision for crowd counting",2021,"arXiv preprint arXiv:2103.09553","arxiv.org","https://arxiv.org/abs/2103.09553","https://scholar.google.com/scholar?cites=7564140959452716344&as_sdt=2005&sciodt=0,5&hl=en",24,"2024-04-16 16:02:31","","","","",,,,,1,0.33,0,4,3,"… In recent years, with the development of deep learning, CNN-based methods have achieved … DecideNet[20] employed a regression block and a detection block to estimate dense crowd …","https://arxiv.org/pdf/2103.09553","https://scholar.google.com/scholar?q=related:OF0pRyA6-WgJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
11,"R Gouiaa, MA Akhloufi, M Shahbazi","Advances in convolution neural networks based crowd counting and density estimation",2021,"Big Data and Cognitive Computing","mdpi.com","https://www.mdpi.com/2504-2289/5/4/50","https://scholar.google.com/scholar?cites=9318305025136911108&as_sdt=2005&sciodt=0,5&hl=en",25,"2024-04-16 16:02:31","HTML","","","",,,,,11,3.67,4,3,3,"… Then, we delve into detail regarding the deep learning based density estimation … Boominathan, L.; Kruthiventi, SS; Babu, RV Crowdnet: A deep convolutional network for dense crowd …","https://www.mdpi.com/2504-2289/5/4/50","https://scholar.google.com/scholar?q=related:BOMFxAxFUYEJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
23,"Z Yan, P Li, B Wang, D Ren…","Towards learning multi-domain crowd counting",2021,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9658506/","https://scholar.google.com/scholar?cites=3892910309241734760&as_sdt=2005&sciodt=0,5&hl=en",26,"2024-04-16 16:02:31","","","","",,,,,23,7.67,5,5,3,"… Recently, deep learning-based crowd counting methods [3]–[9] have achieved promising performance. For example, given a dataset such as ShanghaiTech [3], the trained crowd …","https://ieeexplore.ieee.org/iel7/76/10297951/09658506.pdf","https://scholar.google.com/scholar?q=related:aEbP_ExlBjYJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
49,"J Gao, T Han, Y Yuan, Q Wang","Domain-adaptive crowd counting via high-quality image translation and density reconstruction",2021,"IEEE transactions on neural …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9612711/","https://scholar.google.com/scholar?cites=7570143885921404786&as_sdt=2005&sciodt=0,5&hl=en",27,"2024-04-16 16:02:31","","","","",,,,,49,16.33,12,4,3,"… However, currently released datasets are too small to satisfy the mainstream deep learning-… the local patterns and texture features, especially for dense crowd. Here, we will verify our …","https://ieeexplore.ieee.org/iel7/5962385/6104215/09612711.pdf","https://scholar.google.com/scholar?q=related:csfwgsGNDmkJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
6,"Z Li, Y Dong, Y Wen, H Xu, J Wu","A deep pedestrian tracking SSD-based model in the sudden emergency or violent environment",2021,"Journal of advanced transportation","hindawi.com","https://www.hindawi.com/journals/jat/2021/2085876/","https://scholar.google.com/scholar?cites=1436072076826657844&as_sdt=2005&sciodt=0,5&hl=en",28,"2024-04-16 16:02:31","HTML","","","",,,,,6,2.00,1,5,3,"… , which makes multitarget tracking more difficult. In this paper, we harness the advance of the deep learning framework for data association in object tracking by jointly modeling …","https://www.hindawi.com/journals/jat/2021/2085876/","https://scholar.google.com/scholar?q=related:NEQc-_Hz7RMJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
7,"S Behera, DP Dogra…","Crowd characterization in surveillance videos using deep-graph convolutional neural network",2021,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9632462/","https://scholar.google.com/scholar?cites=10563235383409364016&as_sdt=2005&sciodt=0,5&hl=en",29,"2024-04-16 16:02:31","","","","",,,,,7,2.33,2,3,3,"… In this work, we have proposed a deep-learning-based … as compared to existing deep learning-based frameworks. … Identifying such groups in a dense crowd can be challenging. …","https://ieeexplore.ieee.org/iel7/6221036/10128814/09632462.pdf","https://scholar.google.com/scholar?q=related:MMzzYp0mmJIJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
3,"M Kulkarni, R Deedwania, P Mudgal…","Managing crowd density and social distancing",2021,"International Journal of …","academia.edu","https://www.academia.edu/download/66199529/managing_crowd_density_and_social_distancing_IJERTV10IS030265.pdf","https://scholar.google.com/scholar?cites=17035271384398482245&as_sdt=2005&sciodt=0,5&hl=en",30,"2024-04-16 16:02:31","PDF","","","",,,,,3,1.00,1,4,3,"… A baseline tracking procedure consisting of detection, … to detect in a largely dense crowd video frames coupled with … will be using YOLO, a new deep learning algorithm which aids in …","https://www.academia.edu/download/66199529/managing_crowd_density_and_social_distancing_IJERTV10IS030265.pdf","https://scholar.google.com/scholar?q=related:RctyPxFxaewJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
16,"S Amirgholipour, W Jia, L Liu, X Fan, D Wang, X He","PDANet: Pyramid density-aware attention based network for accurate crowd counting",2021,"Neurocomputing","Elsevier","https://www.sciencedirect.com/science/article/pii/S0925231221005713","https://scholar.google.com/scholar?cites=11152304799575268531&as_sdt=2005&sciodt=0,5&hl=en",31,"2024-04-16 16:02:31","","","","",,,,,16,5.33,3,6,3,"… The state-of-the-art approaches are mostly deep learning based approaches due to their … , the model considers the input as a non-dense crowd image and passes it to the sparse DAD …","https://opus.lib.uts.edu.au/bitstream/10453/149310/3/10.1016j.neucom.2021.04.037%20am.pdf","https://scholar.google.com/scholar?q=related:s1yRtSDyxJoJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
20,"F Abdullah, YY Ghadi, M Gochoo, A Jalal, K Kim","Multi-person tracking and crowd behavior detection via particles gradient motion descriptor and improved entropy classifier",2021,"Entropy","mdpi.com","https://www.mdpi.com/1099-4300/23/5/628","https://scholar.google.com/scholar?cites=4584526817144461370&as_sdt=2005&sciodt=0,5&hl=en",32,"2024-04-16 16:02:31","HTML","","","",,,,,20,6.67,4,5,3,"… Ristani et al. in [99] used deep learning to track multi-persons. Using CNN, they extracted … Multi-source multi-scale counting in extremely dense crowd images. In Proceedings of the …","https://www.mdpi.com/1099-4300/23/5/628","https://scholar.google.com/scholar?q=related:Otglr9mCnz8J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
4,"KJ Almalki, BY Choi, Y Chen…","Characterizing scattered occlusions for effective dense-mode crowd counting",2021,"Proceedings of the IEEE …","openaccess.thecvf.com","http://openaccess.thecvf.com/content/ICCV2021W/OVIS/html/Almalki_Characterizing_Scattered_Occlusions_for_Effective_Dense-Mode_Crowd_Counting_ICCVW_2021_paper.html","https://scholar.google.com/scholar?cites=8647941612628119344&as_sdt=2005&sciodt=0,5&hl=en",33,"2024-04-16 16:02:31","","","","",,,,,4,1.33,1,4,3,"… We propose a novel deep learning approach for effective dense crowd counting by characterizing scattered occlusions, named CSONet. CSONet recognizes the implications of event-…","https://openaccess.thecvf.com/content/ICCV2021W/OVIS/papers/Almalki_Characterizing_Scattered_Occlusions_for_Effective_Dense-Mode_Crowd_Counting_ICCVW_2021_paper.pdf","https://scholar.google.com/scholar?q=related:MI8E8xOpA3gJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
27,"Y He, Z Ma, X Wei, X Hong, W Ke, Y Gong","Error-aware density isomorphism reconstruction for unsupervised cross-domain crowd counting",2021,"Proceedings of the AAAI …","ojs.aaai.org","https://ojs.aaai.org/index.php/AAAI/article/view/16245","https://scholar.google.com/scholar?cites=15763126172270133974&as_sdt=2005&sciodt=0,5&hl=en",34,"2024-04-16 16:02:31","","","","",,,,,27,9.00,5,6,3,"… Privacy preserving crowd monitoring: Counting people without people models or tracking. In … Multi-source multi-scale counting in extremely dense crowd images. In Proceedings of the …","https://ojs.aaai.org/index.php/AAAI/article/view/16245/16052","https://scholar.google.com/scholar?q=related:1gLTr7zfwdoJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
